Order ID,Order Date,Month,Quarter,Year,Customer Name,Customer Email,City,State,Product ID,Product Name,Category,Sub-Category,Brand,Unit Price (?),Quantity,Discount (%),Discount Amount (?),Sale Price per Unit (?),Gross Revenue (?),Net Revenue (?),Shipping Cost (?),Total Order Value (?),Profit Margin (%),Profit (?),Payment Method,Sales Channel,Device Type,Order Status,Customer Rating,Repeat Customer
ORD-10363,2024-03-19,March,Q1,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,15,27,153,180,153,40,193,9,13.77,UPI,Organic Search,Mobile,Delivered,4.6,No
ORD-10738,2024-03-19,March,Q1,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,5,30,64498.5,30099.3,214995,150496.5,0,150496.5,23.3,35065.68,Credit Card,Email Campaign,Mobile,Cancelled,,No
ORD-11046,2024-03-19,March,Q1,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,2,0,0,599,1198,1198,0,1198,31,371.38,UPI,Social Media,Mobile,Delivered,4.3,Yes
ORD-10076,2024-03-19,March,Q1,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,15,52.35,296.65,349,296.65,40,336.65,21.7,64.37,Wallet,Social Media,Mobile,Delivered,3.9,No
ORD-11366,2024-03-20,March,Q1,2024,Rahul Verma,rahul.verma@outlook.com,Delhi,Delhi,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,3,20,779.4,1039.2,3897,3117.6,0,3117.6,8.1,252.53,Net Banking,Social Media,Tablet,Delivered,4.9,Yes
ORD-10257,2024-03-20,March,Q1,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,1,5,149.95,2849.05,2999,2849.05,0,2849.05,25.1,715.11,UPI,Direct,Desktop,Cancelled,,No
ORD-10649,2024-03-20,March,Q1,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,4,10,239.6,539.1,2396,2156.4,0,2156.4,25.5,549.88,UPI,Paid Ads,Desktop,Delivered,3.3,No
ORD-10108,2024-03-20,March,Q1,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,2,0,0,2999,5998,5998,0,5998,10.9,653.78,Net Banking,Paid Ads,Desktop,Cancelled,,No
ORD-10571,2024-03-20,March,Q1,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,1,15,1124.25,6370.75,7495,6370.75,0,6370.75,34.3,2185.17,Credit Card,Social Media,Mobile,Delivered,4.9,No
ORD-11349,2024-03-21,March,Q1,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,2,15,599.7,1699.15,3998,3398.3,0,3398.3,10.6,360.22,UPI,Direct,Desktop,Returned,,No
ORD-11113,2024-03-21,March,Q1,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P006,Canon EOS 1500D,Electronics,Cameras,Canon,34999,2,0,0,34999,69998,69998,0,69998,33.8,23659.32,Net Banking,Direct,Desktop,Pending,,Yes
ORD-10067,2024-03-21,March,Q1,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,1,10,129.9,1169.1,1299,1169.1,0,1169.1,24,280.58,Debit Card,Organic Search,Desktop,Delivered,3.6,No
ORD-11139,2024-03-21,March,Q1,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P006,Canon EOS 1500D,Electronics,Cameras,Canon,34999,1,5,1749.95,33249.05,34999,33249.05,0,33249.05,14,4654.87,Wallet,Organic Search,Mobile,Delivered,3.5,No
ORD-10746,2024-03-21,March,Q1,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P008,JBL Flip 6,Electronics,Audio,JBL,8999,1,15,1349.85,7649.15,8999,7649.15,0,7649.15,15.9,1216.21,Debit Card,Direct,Mobile,Pending,,No
ORD-10476,2024-03-22,March,Q1,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P020,Bajaj Majesty 1000TSS Iron,Home & Kitchen,Appliances,Bajaj,899,1,5,44.95,854.05,899,854.05,0,854.05,28.7,245.11,Debit Card,Direct,Mobile,Pending,,No
ORD-11168,2024-03-22,March,Q1,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,4,5,699.8,3324.05,13996,13296.2,0,13296.2,11,1462.58,Debit Card,Email Campaign,Desktop,Returned,,No
ORD-10306,2024-03-22,March,Q1,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,1,15,1049.85,5949.15,6999,5949.15,0,5949.15,18.9,1124.39,Credit Card,Direct,Mobile,Cancelled,,No
ORD-11404,2024-03-22,March,Q1,2024,Rahul Verma,rahul.verma@outlook.com,Delhi,Delhi,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,0,0,349,349,349,40,389,18.1,63.17,Cash on Delivery,Direct,Mobile,Delivered,4.4,Yes
ORD-10010,2024-03-22,March,Q1,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,2,10,259.8,1169.1,2598,2338.2,0,2338.2,9.7,226.81,Credit Card,App,Tablet,Delivered,4.7,Yes
ORD-10676,2024-03-22,March,Q1,2024,Nikhil Desai,nikhil.desai@outlook.com,Nagpur,Maharashtra,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,1,25,324.75,974.25,1299,974.25,0,974.25,22.6,220.18,UPI,Social Media,Mobile,Delivered,3.8,No
ORD-11085,2024-03-22,March,Q1,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P006,Canon EOS 1500D,Electronics,Cameras,Canon,34999,2,30,20999.4,24499.3,69998,48998.6,0,48998.6,34.4,16855.52,UPI,Paid Ads,Tablet,Delivered,3.2,No
ORD-11369,2024-03-23,March,Q1,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,1,15,1124.25,6370.75,7495,6370.75,0,6370.75,13.2,840.94,UPI,Social Media,Mobile,Pending,,No
ORD-11210,2024-03-23,March,Q1,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,0,0,1999,1999,1999,0,1999,29.7,593.7,Debit Card,Paid Ads,Mobile,Delivered,3.1,No
ORD-10624,2024-03-23,March,Q1,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,3,15,157.05,296.65,1047,889.95,0,889.95,31.7,282.11,UPI,Paid Ads,Desktop,Cancelled,,No
ORD-10872,2024-03-23,March,Q1,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,1,10,249.9,2249.1,2499,2249.1,0,2249.1,31.9,717.46,Cash on Delivery,Social Media,Desktop,Delivered,4.1,No
ORD-10885,2024-03-23,March,Q1,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,4,10,239.6,539.1,2396,2156.4,0,2156.4,32.6,702.99,Credit Card,Social Media,Desktop,Delivered,3,No
ORD-11020,2024-03-23,March,Q1,2024,Pooja Mehta,pooja.mehta@gmail.com,Pune,Maharashtra,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,3,5,374.85,2374.05,7497,7122.15,0,7122.15,13.8,982.86,UPI,Referral,Mobile,Cancelled,,No
ORD-10810,2024-03-24,March,Q1,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P020,Bajaj Majesty 1000TSS Iron,Home & Kitchen,Appliances,Bajaj,899,1,0,0,899,899,899,0,899,34.8,312.85,Debit Card,Organic Search,Mobile,Delivered,2.8,Yes
ORD-10021,2024-03-25,March,Q1,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,1,30,4799.7,11199.3,15999,11199.3,0,11199.3,15.2,1702.29,Credit Card,Paid Ads,Tablet,Cancelled,,No
ORD-10343,2024-03-25,March,Q1,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,1,20,69.8,279.2,349,279.2,40,319.2,28,78.18,UPI,Organic Search,Mobile,Delivered,4.6,Yes
ORD-11338,2024-03-25,March,Q1,2024,Aditya Kumar,aditya.kumar@yahoo.com,Patna,Bihar,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,4,10,239.6,539.1,2396,2156.4,0,2156.4,10.2,219.95,Debit Card,Email Campaign,Tablet,Delivered,4.6,No
ORD-10292,2024-03-25,March,Q1,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,2,10,259.8,1169.1,2598,2338.2,0,2338.2,9.4,219.79,Credit Card,App,Desktop,Delivered,4.8,No
ORD-11347,2024-03-25,March,Q1,2024,Rahul Verma,rahul.verma@outlook.com,Delhi,Delhi,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,3,5,2399.85,15199.05,47997,45597.15,0,45597.15,9.1,4149.34,Debit Card,App,Desktop,Returned,,Yes
ORD-10754,2024-03-26,March,Q1,2024,Neha Gupta,neha.gupta@hotmail.com,Lucknow,Uttar Pradesh,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,10,44.9,404.1,449,404.1,40,444.1,30,121.23,Debit Card,Direct,Tablet,Delivered,3.5,No
ORD-10431,2024-03-26,March,Q1,2024,Karan Malhotra,karan.malhotra@gmail.com,Chandigarh,Punjab,P001,Samsung Galaxy M34,Electronics,Mobiles,Samsung,18999,2,10,3799.8,17099.1,37998,34198.2,0,34198.2,18.7,6395.06,Debit Card,Referral,Desktop,Delivered,4.2,Yes
ORD-10597,2024-03-27,March,Q1,2024,Sneha Iyer,sneha.iyer@gmail.com,Bangalore,Karnataka,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,30,134.7,314.3,449,314.3,40,354.3,17.1,53.75,UPI,App,Desktop,Returned,,No
ORD-10798,2024-03-27,March,Q1,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,4,0,0,180,720,720,0,720,34.3,246.96,Wallet,Organic Search,Desktop,Delivered,4,No
ORD-10218,2024-03-27,March,Q1,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,1,5,64.95,1234.05,1299,1234.05,0,1234.05,21.3,262.85,Credit Card,Paid Ads,Mobile,Delivered,2.7,Yes
ORD-10321,2024-03-27,March,Q1,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,0,0,1299,1299,1299,0,1299,29.2,379.31,Credit Card,Organic Search,Mobile,Cancelled,,No
ORD-11101,2024-03-27,March,Q1,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,3,10,389.7,1169.1,3897,3507.3,0,3507.3,21.1,740.04,UPI,Direct,Mobile,Delivered,3,Yes
ORD-11031,2024-03-28,March,Q1,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,2,10,579.8,2609.1,5798,5218.2,0,5218.2,11.8,615.75,UPI,Paid Ads,Mobile,Pending,,No
ORD-10553,2024-03-28,March,Q1,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P020,Bajaj Majesty 1000TSS Iron,Home & Kitchen,Appliances,Bajaj,899,1,10,89.9,809.1,899,809.1,0,809.1,14.2,114.89,Cash on Delivery,Direct,Mobile,Delivered,3.7,No
ORD-10896,2024-03-28,March,Q1,2024,Karan Malhotra,karan.malhotra@gmail.com,Chandigarh,Punjab,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,4,30,8994,5246.5,29980,20986,0,20986,14.5,3042.97,Debit Card,Organic Search,Desktop,Pending,,No
ORD-10663,2024-03-29,March,Q1,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,1,15,6449.85,36549.15,42999,36549.15,0,36549.15,10.7,3910.76,UPI,App,Mobile,Delivered,2.6,Yes
ORD-11240,2024-03-29,March,Q1,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,1,25,87.25,261.75,349,261.75,40,301.75,13.9,36.38,UPI,Paid Ads,Mobile,Delivered,3.7,Yes
ORD-10149,2024-03-29,March,Q1,2024,Rahul Verma,rahul.verma@outlook.com,Delhi,Delhi,P015,Fastrack Analog Watch,Fashion,Accessories,Fastrack,1795,3,10,538.5,1615.5,5385,4846.5,0,4846.5,10.4,504.04,UPI,Email Campaign,Mobile,Returned,,Yes
ORD-10488,2024-03-30,March,Q1,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,20,69.8,279.2,349,279.2,40,319.2,32.9,91.86,UPI,Paid Ads,Mobile,Delivered,2.9,No
ORD-10407,2024-03-30,March,Q1,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,0,0,1299,1299,1299,0,1299,22,285.78,Debit Card,Organic Search,Mobile,Delivered,2.8,No
ORD-10085,2024-03-30,March,Q1,2024,Neha Gupta,neha.gupta@hotmail.com,Lucknow,Uttar Pradesh,P006,Canon EOS 1500D,Electronics,Cameras,Canon,34999,1,20,6999.8,27999.2,34999,27999.2,0,27999.2,24.7,6915.8,UPI,Email Campaign,Mobile,Delivered,3.1,Yes
ORD-10745,2024-03-30,March,Q1,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,0,0,349,349,349,40,389,24.7,86.2,Debit Card,Paid Ads,Desktop,Delivered,2.7,No
ORD-10420,2024-03-31,March,Q1,2024,Ankur Pandey,ankur.pandey@gmail.com,Varanasi,Uttar Pradesh,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,1,10,249.9,2249.1,2499,2249.1,0,2249.1,28.2,634.25,Debit Card,Paid Ads,Mobile,Pending,,No
ORD-11109,2024-03-31,March,Q1,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,1,10,129.9,1169.1,1299,1169.1,0,1169.1,15.7,183.55,Credit Card,Organic Search,Mobile,Returned,,No
ORD-10032,2024-03-31,March,Q1,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,3,0,0,399,1197,1197,0,1197,27.9,333.96,Net Banking,Referral,Desktop,Delivered,4.5,Yes
ORD-11322,2024-03-31,March,Q1,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,10,14.9,134.1,149,134.1,40,174.1,19.4,26.02,Wallet,Organic Search,Desktop,Delivered,2.7,No
ORD-11003,2024-04-01,April,Q2,2024,Karan Malhotra,karan.malhotra@gmail.com,Chandigarh,Punjab,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,4,0,0,1299,5196,5196,0,5196,33.5,1740.66,Credit Card,Social Media,Mobile,Pending,,No
ORD-10794,2024-04-01,April,Q2,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,3,15,269.55,509.15,1797,1527.45,0,1527.45,16.1,245.92,UPI,Email Campaign,Mobile,Cancelled,,No
ORD-11323,2024-04-01,April,Q2,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,20,69.8,279.2,349,279.2,40,319.2,22.9,63.94,Credit Card,Organic Search,Mobile,Delivered,4.5,Yes
ORD-10600,2024-04-01,April,Q2,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P001,Samsung Galaxy M34,Electronics,Mobiles,Samsung,18999,1,15,2849.85,16149.15,18999,16149.15,0,16149.15,12.1,1954.05,UPI,Organic Search,Desktop,Returned,,No
ORD-10751,2024-04-01,April,Q2,2024,Aditya Kumar,aditya.kumar@yahoo.com,Patna,Bihar,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,1,0,0,3499,3499,3499,0,3499,26.2,916.74,Net Banking,Direct,Desktop,Delivered,4.1,No
ORD-10596,2024-04-01,April,Q2,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,1,15,524.85,2974.15,3499,2974.15,0,2974.15,26.1,776.25,Debit Card,Direct,Mobile,Delivered,3.5,No
ORD-10012,2024-04-01,April,Q2,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,0,0,1299,1299,1299,0,1299,24.9,323.45,UPI,Paid Ads,Mobile,Cancelled,,Yes
ORD-10531,2024-04-01,April,Q2,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,2,0,0,1299,2598,2598,0,2598,22.6,587.15,UPI,Direct,Mobile,Delivered,3.1,Yes
ORD-10392,2024-04-01,April,Q2,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,1,10,289.9,2609.1,2899,2609.1,0,2609.1,14.9,388.76,Debit Card,Paid Ads,Desktop,Delivered,4.6,No
ORD-11137,2024-04-02,April,Q2,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,25,45,135,180,135,40,175,29.2,39.42,Credit Card,Organic Search,Mobile,Delivered,4.6,No
ORD-10641,2024-04-02,April,Q2,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,3,15,1124.55,2124.15,7497,6372.45,0,6372.45,30.2,1924.48,UPI,Direct,Tablet,Delivered,2.5,No
ORD-10692,2024-04-02,April,Q2,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,1,0,0,7495,7495,7495,0,7495,18.5,1386.58,UPI,Paid Ads,Mobile,Delivered,4.6,Yes
ORD-10997,2024-04-02,April,Q2,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,3,0,0,349,1047,1047,0,1047,11.3,118.31,Cash on Delivery,Direct,Desktop,Delivered,2.8,Yes
ORD-10902,2024-04-02,April,Q2,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,10,199.9,1799.1,1999,1799.1,0,1799.1,17.8,320.24,Credit Card,Paid Ads,Mobile,Cancelled,,Yes
ORD-11013,2024-04-02,April,Q2,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,3,20,108,144,540,432,40,472,31.6,136.51,Debit Card,Paid Ads,Desktop,Returned,,No
ORD-10513,2024-04-02,April,Q2,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P020,Bajaj Majesty 1000TSS Iron,Home & Kitchen,Appliances,Bajaj,899,1,10,89.9,809.1,899,809.1,0,809.1,30.1,243.54,Credit Card,Organic Search,Mobile,Delivered,3.7,No
ORD-11306,2024-04-03,April,Q2,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,3,20,4497,5996,22485,17988,0,17988,18.1,3255.83,Cash on Delivery,Social Media,Mobile,Delivered,3.4,Yes
ORD-11450,2024-04-04,April,Q2,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,3,20,31799.4,42399.2,158997,127197.6,0,127197.6,14,17807.66,Credit Card,Social Media,Desktop,Cancelled,,No
ORD-10593,2024-04-04,April,Q2,2024,Ankur Pandey,ankur.pandey@gmail.com,Varanasi,Uttar Pradesh,P019,Milton Thermosteel Flask 1L,Home & Kitchen,Kitchen,Milton,599,1,25,149.75,449.25,599,449.25,40,489.25,12.9,57.95,UPI,Paid Ads,Mobile,Delivered,2.8,No
ORD-11051,2024-04-05,April,Q2,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,1,15,194.85,1104.15,1299,1104.15,0,1104.15,8.5,93.85,Debit Card,Organic Search,Mobile,Delivered,4.7,No
ORD-11485,2024-04-05,April,Q2,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,2,20,519.6,1039.2,2598,2078.4,0,2078.4,18,374.11,Debit Card,Email Campaign,Desktop,Returned,,No
ORD-10653,2024-04-05,April,Q2,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,0,0,149,149,149,40,189,34.5,51.41,Credit Card,Direct,Mobile,Delivered,3.5,Yes
ORD-11426,2024-04-05,April,Q2,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,25,45,135,180,135,40,175,32.6,44.01,UPI,Organic Search,Mobile,Delivered,3.2,Yes
ORD-10408,2024-04-05,April,Q2,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,0,0,1999,1999,1999,0,1999,20.7,413.79,Credit Card,Paid Ads,Mobile,Returned,,No
ORD-10612,2024-04-05,April,Q2,2024,Ankur Pandey,ankur.pandey@gmail.com,Varanasi,Uttar Pradesh,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,1,0,0,6999,6999,6999,0,6999,34,2379.66,Cash on Delivery,Paid Ads,Mobile,Cancelled,,No
ORD-11011,2024-04-05,April,Q2,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,2,5,34.9,331.55,698,663.1,0,663.1,13.4,88.86,Net Banking,Referral,Desktop,Pending,,Yes
ORD-10789,2024-04-06,April,Q2,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,2,0,0,599,1198,1198,0,1198,17.9,214.44,Credit Card,Referral,Mobile,Cancelled,,Yes
ORD-11368,2024-04-06,April,Q2,2024,Neha Gupta,neha.gupta@hotmail.com,Lucknow,Uttar Pradesh,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,1,5,64.95,1234.05,1299,1234.05,0,1234.05,8.5,104.89,Net Banking,Social Media,Mobile,Pending,,Yes
ORD-10344,2024-04-07,April,Q2,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,2,0,0,399,798,798,0,798,19.2,153.22,Debit Card,Social Media,Desktop,Pending,,No
ORD-11281,2024-04-07,April,Q2,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,1,0,0,52999,52999,52999,0,52999,11.3,5988.89,UPI,Social Media,Mobile,Delivered,4.9,No
ORD-10725,2024-04-07,April,Q2,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,1,5,19.95,379.05,399,379.05,40,419.05,18.1,68.61,UPI,App,Mobile,Returned,,No
ORD-11090,2024-04-08,April,Q2,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,3,0,0,6999,20997,20997,0,20997,18,3779.46,Cash on Delivery,Organic Search,Tablet,Pending,,Yes
ORD-10907,2024-04-08,April,Q2,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,1,0,0,599,599,599,0,599,30.8,184.49,UPI,Referral,Desktop,Cancelled,,No
ORD-10038,2024-04-08,April,Q2,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,1,25,10749.75,32249.25,42999,32249.25,0,32249.25,26.3,8481.55,UPI,Direct,Mobile,Pending,,Yes
ORD-10962,2024-04-08,April,Q2,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,1,0,0,399,399,399,40,439,33.9,135.26,UPI,Organic Search,Mobile,Delivered,4.4,No
